,Positive,Negative
561,,Milan/Italy tops the chart on #COVID19 cases. What are immigrations doing allowing high risk carriers come in without quarantining upon arrival? When should emergency preparedness be activated?
562,,"In addition, if you heard or saw something about #COVID19 #Coronavirus #SARSCOV2 and are not sure about it? You need more information before you act or share it? Just mention @EpidAlert with hashtags #Verify #COVID19. We will investigate &amp; get you an answer as soon as possible "
563,,”The NCDC will continue to keep Nigerians informed. https://guardian.ng/news/covid19-ncdc-deploys-rapid-response-teams-to-lagos/?utm_medium=Social&amp;echobox=twitter_post&amp;utm_source=Twitter#Echobox=1582900461 #Coronavirus #covid19 #Lagos #Nigeria
564,,"FEDERAL MINISTRY OF HEALTH OFFICE OF THE HONOURABLE MINISTER 27th Feb., 2020 FIRST CASE OF CORONAVIRUS DISEASE CONFIRMED IN NIGERIA The Federal Ministry of Health has confirmed a coronavirus disease (COVID19) case in Lagos State, Nigeria."
565,,"I believe #coronavirus #COVID19 isn't as deadly as #ebola, yet we have to take serious precautions to protect ourselves and avoid its spread. I pray this time we are able to curtail it before it goes out of hand."
566,,"There is no need to panic, keep good hygiene and avoid crowded areas, Malaria kills more people in Nigeria than COVID19 would ever. #coronavirusnigeria"
567,,"As the Coronavirus hysteria continues, I am reminded of Prof. Ezechukwu, my neonatology lecturer in medical school. He told us that, ""every Nigerian is a medical doctor and football coach"". #COVID19"
568,,"In the beginning of the year, you were all shouting world war 3, covid19 war should be declared. God help us"
569,,What you should know about the Coronavirus. Please read carefully!!! #CoronaVirus #Covid19 #Lagos
570,,"They asked us to remove our beards because of covid19, so guys are buying cream for future propose."
571,,The way #coronavirusnigeria is spreading on the Internet... FEAR KILLS FASTER than the #COVID19 itself... Someone should just let us know What's going on... I am Hungry oo I can't go out... I AM SUPER SCARED
572,,Nigeria has more cases of Covid19 exposure than reported - Kemi Olunloyo. 
573,,They are worst than #Covid19
574,,This ehilebo guy is the greatest fool that ever liveth. May #covid19 visit him and his family so that the first test case for Buhari will be his family memebers and himself. Mannerless Fools.
575,,Please ooo... #coronavirusnigeria #Nigeria #CoronavirusOutbreak #FridayThoughts #COVID19 
576,,"Certain gatherings, especially in places where COVID19 is present, should be suspended. People should just worship at home, God is EVERYWHERE."
577,,Hope say baba never catch #Covid19
578,,"INVESTIGATION: Health minister exaggerated, Nigeria not prepared to combat Coronavirus | The ICIR https://www.icirnigeria.org/investigation-minister-of-health-exaggerated-nigeria-not-prepared-to-combat-coronavirus/#.XlkSkYPbVSA.twitter #Nigeria #COVID19 #coronavirusnigeria #CoronaVirusUpdates"
579,,"Another video to give you peace of mind. Listen to experts talk in the video, runaway from fake news and panic mongers.Hand washing and other personal hygiene is key,even if unfortunately one got the virus somehow, you've got over 98% chance of coming out unscathed. #COVID19 "
580,,"With COVID19, we have deadly diseases to contend with... One can be seen, the other can be seen with technology. They are both powerful. One is in the government house, Abuja. The other is somewhere in Lagos. #IfYouKnow_YouKnow. God save us from both!"
581,,"The first case of coronavirus #covid19 has been confirmed in Lagos. Don't panic, ensure you have your alcohol-based hand sanitizer with you. Wash your hands thoroughly and frequently with soap and warm water. Get plenty of rest and stay hydrated. "
582,,"I hope that the NYSC body will take this so seriously,you can’t have such crowd in one place without putting the necessary health measures in place.COVID19 is not a joke ,it is real!#CoronaVirusUpdates #coronavirusnigeria #nysc"
583,,"Remember COVID19 is a new viral disease, the fatality rate is rising steadily. But no cause for panic"
584,,"Despite the outbreak of #COVID19, Some people are still trending #EverythingTachaIsBack... We will regain our senses one day "
585,,"Sir, @MrUdomEmmanuel If anyone gets infected with #Covid19 in Akwa Ibom state, what are the measures put in place to contend the virus from spreading, is there any hotline they can call? Cc: @aniekemefinbarr @aniekanekah #CoronaVirusUpdates #CoronaVirusNigeria #CoronaVirus"
586,,"From the Federal Ministry of Health. #corona #coronavirus #covid19 @G.R.A Phase 2, Port Harcourt https://www.instagram.com/p/B9HCX9nBR3v/?igshid=13ifrd7w0vytb"
587,,"The President of the Senate, Ahmad Lawan, on Thursday, accused the Federal Ministry of Health of not putting serious measures in place to prevent the outbreak of coronavirus in Nigeria. #covid19 #CoronaVirus #Nigeria #HealthCare"
588,,"Like I said, lets be calm and not spread panic. Its a virus that the risk is almost exclusive to the elderly, just like the seasonal Flu. Infact flu is more deadly in 1 year in the U.S alone than COVID19 all over the world so far. "
589,,"#COVID19 in Nigeria? Worry less! Dalphil Dunamis has an innovative infection control equipment which destroys all forms of airborne pathogen, including #coronavirus at the DNA level. It destroys them on contact, yet gentle enough for continued use around vulnerable population."
590,,DO NOT PANIC! Read these preventive measures carefully. Don't forget to share and inform people. Together we can save ourselves #covid19 #prevention #CoronaVirus #Nigeria
591,,The COVID19 Came from Bats. Kindly take necessary precautions to prevent the spread of this deadly virus. 1. Do Not Panick 2. Regularly and thoroughly wash your hands with soap and water for at least 20 seconds and… https://www.instagram.com/p/B9HBZhGHqyv/?igshid=5vllghts4uwk
592,,Wonder why all the recommended precautions against the ravaging #CoVid19 did not include prayer (and seed sowing); could the virus be so lethal as to defy prayers? #Naija #YouGoFearFear!
593,,Covid19 is around ni
594,,#LagosGovernment and every other Government should pls do all its best to curtail the spread of this ugly virus called COVID19. 
595,,"A lot of commentary by people who knows very little about public health, already criticising the country. People are too invested in the negative outlook of the country. The so called techno-savy countries already have cases. Let's join hand with the authorities to beat COVID19 "
596,,What to know about the Corona Virus (COVID19) and the possible methods of protection from it. 
597,,"Just a simple question,, ""is it possible that if a person who has recovered from #CoronaVirus get infected again with the same #CoVid19?"
598,,"I am not a Doctor or a virologist, But I do believe in Logic. Ebola Virus and Lassa Fever were contained with a specific strategy before solutions came to bear; although more researches are still on... Now, let's use the same strategy for COVID19."
599,,"Simple hygiene practices can reduce your risk of #COVID19 &amp; other respiratory illnesses. If you think you may have been exposed to #coronavirus, please contact your healthcare provider immediately. #video from #WHO https://www.youtube.com/watch?v=NzT_rHOX5Ow"
600,,SAFETY FIRST!! Be cautious... #ieianchorpensions #retirehappy #COVID19 #codvid19 #lagos #coronavirus #fridaymood #fridayfeeling #friday
601,,Today #HMH @DrEOEhanire led the weekly Press Briefing on #COVID19 and confirmed that the first confirmed case in Nigeria since the beginning of the outbreak in China was reported in China was reported in Lagos on the 27/02/2020 #coronavirusnigeria #coronavirusupdates
602,,"Within the next few days, I’m sure we’d be seeing varying versions of Noob Saibot everywhere. #FaceMasks #COVID19"
603,,"To further strengthen our preventive measures to contain the outbreak of #coronavirus (#COVID19), the air in our isolation centres need to be cleaned so to avoid transmission. These airborne pathogens waft about the air and finally rest on bed rails and countless other surfaces. "
604,,"This afternoon at 12:00noon, the NCDC Director General @Chikwe_I will be Live on #NewsAtNoon on @radionigeriahq to provide updates on #COVID19 in Nigeria * What the government is doing * Measures to stay protected Tune to 92.9FM to listen "
605,,"So some funny characters here think,this is a drill,this person has selflessly bring himself forward in other to avoid a pandemic incase he is tested positive for covid19 and you are attacking him,I bet some of you here if the situation is reversed will never report themselves.."
606,,"Lagos state deputy governor gives insight on the Covid19 case recorded in Lagos, says situation under control. "
607,,"Dear Nigerians, I know you all have opinions on how to respond to the #COVID19 case confirmed in Lagos. However, please defer to @NCDCgov &amp; State public health authorities on what to do. Please don’t use social media to spread fear and misinformation. God bless you as you comply."
608,,"Official Press statement on COVID19 Be safe, people. Spread true information and not panic. "
609,,You get makeup wey go pursue covid19?
610,,"Dear @Mr_JAGs @jidesanwoolu @followlasg Let's use all media communications outlet, market areas, Terminals and all to create awareness for the populace, we should interpret them in different languages for them to know what are the preventive measure to take about the COVID19"
611,,Fear of COVID19 
612,,• via respiratory droplets produced when someone who is sick coughs or sneezes. You can help prevent the spread of respiratory illnesses like #COVID19 by following simple daily precautions. #CoronaVirusUpdates #CoronavirusOutbreak
613,,This news has generated a lot of reactions from people and different precautions and news of prevention are being circulated to ensure everyone is safe. https://guardian.ng/life/nigerians-react-to-coronavirus-confirmation-in-lagos/?utm_medium=Social&amp;echobox=twitter_post&amp;utm_source=Twitter#Echobox=1582885123 #Nigeria #Coronavirus #covid19
614,,Covid19*
615,,"You should be fine. If you get any of the Covid19 symptoms, put on a mask, go to the hospital(private car) and inform the doctor. You'll be taken care of"
616,,"I just seen some videos of some Chinese people allegedly infected with Covid19 spitting on elevators doors, and numbers panel so that un suspecting people will be infected! Scary!"
617,,Information is Power... #StaySafe #COVID19 #CoronaVirusUpdates
618,,"Hi @NCDCgov , How long does it take to manifest symptoms of the #COVID19 after exposure? #coronavirusnigeria #AskNCDC"
619,,Covid19 is in town 
620,,"My dear lagosian hope you got your masks and gloves read coz it appears the ""next level"" ride is about to get bumpy!!! Good morning guys Covid-19 on point. #covid19 #corona #coronavirus #china #italy… https://www.instagram.com/p/B9GvuNJFv1D/?igshid=e3qt5x2rdmkh"
621,,"The first case of #covid19 has been reported in Lagos, Nigeria. However, this is not the time to spread panic. Be vigilant and stay safe. If you notice any symptoms please call Lagos State Emergency hotlines: 08023169485 08033565529 08052817243 "
622,,"Now that FG has confirmed that #COVID19 is in town, all you need do is to know the basic preventive measures to keep you and all yours safe.@isacisse @psnypg_lagos @PSNYPG @YusufHassanW"
623,,So I just found out an author predicted Covid19 in the year 1981 Go check Eyes of the dead. 
624,,"Fear and panic doesn’t help. People can have concerns and rightly so.People can be worried and rightly so.The most important thing is 2 calm down & do the right things to fight dis very dangerous #coronavirus""- @DrTedros #COVID19#coronavirusnigeria @Olaleyejemimah @FellowNurses1"
625,,Covid19 
626,,"The human, mental and material resources required to contain this virus is the most important issue as far as COVID19 is in Nigeria"
627,,".@fmohnigeria has confirmed a #COVID19 case in Lagos State. The case was confirmed on the 27th of February, and is the first case to be reported in Nigeria since the beginning of the outbreak in China in January 2020- HMH @DrEOEhanire #CoronaVirusUpdates #PreventEpidemicsNaija"
628,,We need to do More to contain this Covid19 outbreak in Lagos. Dear @MBuhari ground all planes coming and going out of the country where there are out breaks of the Corona virus.
629,,To all our comedians and comic personality don't joke with #covid19 please 1000+ dead is no joke...
630,,I'm sure Lagos State Ministry of Health is doing contact-tracing with all people who the Italian who tested positive to COVID19 has come in contact with. There must be no information about COVID19 except from the Federal and/or State governments to avoid rumors and panic.
631,,"In the light of #COVID19, I'm of the firm opinion that NYSC should not hold its usual camps. They should just distribute people to their PPAs 'cos some people can be very unhygienic biko. "
632,,That's my greatest fear...the effect of chloroquine abuse might even be higher than the Covid19 itself.
633,,"If there's anything to do today, it's to allay your fears about the preparation the nigeria government has about #COVID19 Incase you need to know, here you go : "
634,,"The Federal Ministry of Health @FMoHNigeria has confirmed a coronavirus disease #COVID19 case in Lagos State. The case, which was confirmed on the 27th of February 2020, is the first case to be reported in Nigeria since the beginning of the outbreak in China in January 2020. "
635,,"Nigeria has recorded Her first case of the Corona Virus now known as Covid19 in Lagos state. An Italian national entered Nigeria on Tuesday, 25th for a brief business visit and fell ill on the following day,… https://www.instagram.com/p/B9GtJIKJ17L/?igshid=1rqe67kvdndqn"
636,,"Today, the Honourable Minister, @Fmohnigeria convened a press briefing to update Nigerians on ongoing response to the first confirmed case of #COVID19 in #Nigeria The case was confirmed at the Lagos University Teaching Hospital within the NCDC laboratory network"
637,,Mystery pneumonia in China: New type of coronavirus suspected https://thegazette.ng/mystery-pneumonia-in-china-new-type-of-coronavirus-suspected/ …pic.twitter.com/w2aRwzFFK7
638,,Mystery pneumonia in China: New type of coronavirus suspected https://thegazette.ng/mystery-pneumonia-in-china-new-type-of-coronavirus-suspected/ …pic.twitter.com/ZmiRKeC96Z
639,,Mystery pneumonia in China: New type of coronavirus suspected https://thegazette.ng/mystery-pneumonia-in-china-new-type-of-coronavirus-suspected/ …pic.twitter.com/4DaLZKvqsm
640,,China says pneumonia outbreak linked to coronavirus – Financial Times https://goo.gl/fb/mJ5egN 
641,,Mystery Pneumonia in China may be Caused by new Type of Corona Virus https://upshotreports.com/mystery-pneumonia-in-china-may-be-caused-by-new-type-of-corona-virus/ …
642,,Mystery Pneumonia In China: New Type Of Coronavirus Suspected https://saynigeria.com/mystery-pneumonia-in-china-new-type-of-coronavirus-suspected/ …pic.twitter.com/o8MqpTbJYJ
643,,Wuhan pneumonia outbreak: Mystery illness ’caused by coronavirus’ https://naijamoon.com/2020/01/09/wuhan-pneumonia-outbreak-mystery-illness-caused-by-coronavirus/ …pic.twitter.com/AzlRzcwfEe
644,,"Mystery pneumonia in China may be caused by new type of corona virus
------------------
READ STORY
http://ow.ly/JfGF50xR1CP "
645,,Mystery pneumonia in China may be caused by new type of coronavirus https://newsdiaryonline.com/mystery-pneumonia-in-china-may-be-caused-by-new-type-of-coronavirus/ …
646,,Mystery Pneumonia In China May be Caused by New Type of Coronavirus https://themailnewsonline.com/mystery-pneumonia-in-china-may-be-caused-by-new-type-of-coronavirus/ …pic.twitter.com/HwHpJzXe5x
647,,"59: The number of people hit by a new virus in Wuhan, China.

Chinese officials believe the mysterious disease is a new form of coronavirus. The Virus officials say could come from the same Family as SARS."
648,,Chinese report says Wuhan outbreak may be from new coronavirus https://fast-tracks.com.ng/chinese-report-says-wuhan-outbreak-could-also-be-from-new-coronavirus/ …
649,,RT @WHO BREAKING: @WHO has received the genetic sequences for the novel #coronavirus (2019-nCoV) from the Chinese authorities. We expect them to be made publicly available as soon as possible. #TPHSpic.twitter.com/6HxXlIPimf
650,,"The NCDC is aware of the ongoing outbreak of a novel coronavirus in Wuhan, China

We have received guidance from @WHO, noting that the risk of spread to countries outside of the region is low.

.@Fmohnigeria Port Health Services is  on alert at points of entry

 @WHO 

1/2pic.twitter.com/9piivvVNZi"
651,,"A new virus is in town! 
it's a coronavirus and responsible for food-related infection. 
Reported in China. https://twitter.com/WHO/status/1216108498188230657 …"
652,,“Laboratory testing subsequently confirmed that the novel coronavirus was the cause.” https://guardian.ng/news/world/first-case-of-new-virus-behind-china-outbreak-found-in-thailand-who/?utm_medium=Social&echobox=twitter_post&utm_source=Twitter#Echobox=1578928696 … #Pneumonia #China #Thailand #Virus #WorldHealthOrganization #WHO
653,,Nigeria can deal with coronavirus – NCDC https://leakblast.com/nigeria-can-deal-with-coronavirus-ncdc/ …pic.twitter.com/b1qq1kftW2
654,,Nigeria Can Deal With Coronavirus - NCDC http://dlvr.it/RN4Tzm 
655,,"WHO warns hospitals worldwide, says New China coronavirus could spread https://ait.live/2020/01/who-warns-hospitals-worldwide-says-new-china-coronavirus-could-spread/ …
#AITNEWS"
656,,Reduce your risk of coronavirus infection https://www.facebook.com/story.php?story_fbid=10216640440259741&id=1122257434 …
657,,WHO Says New China Coronavirus Could Spread https://insidebusiness.ng/96362/who-says-new-china-coronavirus-could-spread/ …pic.twitter.com/qOVW2hq2Jv
658,,What Is Coronavirus? https://kapital929.fm/what-is-coronavirus/ …pic.twitter.com/hitFSmkVqf
659,,The Federal Government has been alerted to forestall any likely outbreak of the reported novel coronavirus from #China.https://thenationonlineng.net/fed-govt-mobilises-against-importation-of-disease-from-china/ …
660,,Japan Confirms First Case of New Chinese Coronavirus by SUI-LEE WEE https://global9janews.wordpress.com/2020/01/16/japan-confirms-first-case-of-new-chinese-coronavirus-by-sui-lee-wee/ …pic.twitter.com/kHmVEblfFV
661,,Japan confirms man has same coronavirus as China outbreak – Sky News https://goo.gl/fb/5jwioQ 
662,,Coronavirus outbreak: US issues TRAVEL ALERT following spread of deadly virus – http://Express.co … https://goo.gl/fb/sDtxSb 
663,,"#SodustrendsHealth - Japan has confirmed its first case of pneumonia caused by a new coronavirus from Chinathat has killed one person, the health ministry said Thursday.

.

.

.

The man, a resident of Kanagawa… https://www.instagram.com/p/B7YLMXqlLiC/?igshid=1w9ysgmr38a91 …"
664,,First case of new China coronavirus confirmed in Japan: health ministry – National https://theleaderassumpta.com/first-case-of-new-china-coronavirus-confirmed-in-japan-health-ministry-national/ …pic.twitter.com/dqStpn85OS
665,,"@nigerianports @nigimmigration @NigeriaGov Is there a contingency plan in place, to ""check and sanitize"" both goods and travellers coming in from China, against the coronavirus epidemic?! @FMICNigeria @Fmohnigeria"
666,,Japan confirms first case of new China coronavirus strain – The Guardian https://goo.gl/fb/TgZ9ob 
667,,Japan confirms first case of new China coronavirus strain https://www.newtelegraphng.com/japan-confirms-first-case-of-new-china-coronavirus-strain/ …
668,,"Japan confirms first case of China coronavirus (SARS)

http://forum.seaija.in/index.php?topic=183.new#new … #coronavirus #sars #japan #china #america #unga #cdc #who"
669,,"Japan confirms first case of China coronavirus (SARS)

http://forum.seaija.in/index.php?topic=183.new#new … 
.
#coronavirus #sars #japan #china #america #unga #cdc #who #satan #newspic.twitter.com/2aPKbhMGTz"
670,,The new coronavirus strain has caused alarm because of its connection to Severe Acute Respiratory Syndrome. https://guardian.ng/news/china-reports-17-new-cases-of-mystery-virus/?utm_medium=Social&echobox=twitter_post&utm_source=Twitter#Echobox=1579443183 … #SARSVirus #China
671,,"New coronavirus 'preventable and controllable', China says https://www.bbc.com/news/health-51168333 …"
672,,"China’s Wuhan city confirms 17 novel coronavirus cases
https://a.msn.com/r/2/BBZ6fTw?m=en-us&ocid=News …

""M-O-O-N, that spells Captain Trips""pic.twitter.com/ltJHVgdxK8"
673,,"New Coronavirus ‘preventable, controllable’,  China Allays Fears http://thisage.com.ng/new-coronavirus-preventable-controllable-china-allays-fears/ … via @THISAGE | Breaking News from Nigeria and Around the World"
674,,"New Coronavirus ‘preventable, controllable’, China Allays Fears http://thisage.com.ng/new-coronavirus-preventable-controllable-china-allays-fears/ …pic.twitter.com/3PLF3KQ6ld"
675,,"New coronavirus 'preventable and controllable', China says http://dlvr.it/RNLXTM pic.twitter.com/XmFGeUvDu7"
676,,"New coronavirus ‘preventable, controllable’ – China: The new Chinese virus which… https://goo.gl/fb/a1BhQ3  #sagagist"
677,,"New coronavirus ‘preventable and controllable’, China says – BBC News https://opennewswindow.com/cbmikgh0dhbzoi8vd3d3lmjiyy5jb20vbmv3cy9ozwfsdggtntexnjgzmzpsasxodhrwczovl3d3dy5iymmuy29tl25ld3mvyw1wl2hlywx0ac01mte2odmzmw/ …pic.twitter.com/TNMbdxhVzs"
678,,"New post: NEW CORONAVIRUS ‘PREVENTABLE AND CONTROLLABLE’, CHINA SAYS https://jamnaija.com/new-coronavirus-preventable-and-controllable-china-says/ …"
679,,4 Additional Cases of Coronavirus Reported in Wuhan https://netfusiondigital.com.ng/4-additional-cases-of-coronavirus-reported-in-wuhan/ …
680,,"Won't be surprised if coronavirus is introduced into you people's syllabus @_Jeanette____ 

Eyaah"
681,,"@hadisirika Deadly Chinese Coronavirus
Dear President Muhammadu Buhari
First Lady, Hajiya Dr. Mrs. Aisha Muhammadu Buhari
Buhari Sallau
Aliyu Abdullah

FOR THE ATTENTION OF NIGERIAN GOVERNMENT: 



Three U.S. Airports to Check Passengers for a Deadly Chinese Coronavirus pic.twitter.com/jr6A0ZlU7n"
682,,4 Additional Cases of Coronavirus Reported in Wuhan – VOA News https://opennewswindow.com/cbmiwmh0dhbzoi8vd3d3lnzvyw5ld3muy29tl3njawvuy2utagvhbhrol3vzlxnjcmvlbi1wyxnzzw5nzxjzlwfpcnbvcnrzlxnpz25zlw5ldy1jagluys12axj1c9ibxmh0dhbzoi8vd3d3lnzvyw5ld3muy29tl3njawvuy2utagvhbhrol3vzlxnjcmvlbi1wyxnz/ …
683,,4 Additional Cases of Coronavirus Reported in Wuhan – Voice of America https://opennewswindow.com/cbmivgh0dhbzoi8vd3d3lnzvyw5ld3muy29tl3njawvuy2utagvhbhrolzqtywrkaxrpb25hbc1jyxnlcy1jb3jvbmf2axj1cy1yzxbvcnrlzc13dwhhbtibwgh0dhbzoi8vd3d3lnzvyw5ld3muy29tl3njawvuy2utagvhbhrolzqtywrkaxrpb25hbc1jyxnlcy1j/ …pic.twitter.com/I5eM4KdORZ
684,,China: Wuhan officials report 17 additional coronavirus cases – Outbreak News Today https://opennewswindow.com/cbmiygh0dha6ly9vdxricmvha25ld3n0b2rhes5jb20vy2hpbmetd3voyw4tb2zmawnpywxzlxjlcg9ydc0xny1hzgrpdglvbmfslwnvcm9uyxzpcnvzlwnhc2vzltq5mdu2l9ibzgh0dha6ly9vdxricmvha25ld3n0b2rhes5jb20vy2hpbmetd3voyw4tb2zmawnp/ …pic.twitter.com/iBSpcpBJYO
685,,"Coronavirus isn't mysterious, it's known"
686,,"Two Dead, Many Others Affected As China Discovers New Corona Virus - https://www.mojidelano.com/2020/01/two-dead-many-others-affected-as-china-discovers-new-corona-virus/ …"
687,,"China’s coronavirus cases likely grossly underestimated, study says – CNN https://opennewswindow.com/cbmis2h0dhbzoi8vd3d3lmnubi5jb20vmjaymc8wms8xoc9hc2lhl2noaw5hlwnvcm9uyxzpcnvzlxn0dwr5lwludgwvaw5kzxguahrtbnibt2h0dhbzoi8vyw1wlmnubi5jb20vy25ulziwmjavmdevmtgvyxnpys9jagluys1jb3jvbmf2axj1cy1zdhvkes1pbnrs/ …pic.twitter.com/FnDoPlpGXI"
688,,"A rare virus discovered in china. 2 Dead and screening of air passengers is ongoing. The china virus is knwn as Coronavirus (SARS) What is Nigeria doing....???? @FMHDSD @nemanigeria @PoliceNG @nigeriapresslog @NGRSenate @NGRPresident
#MyNaijaWood
Pls retweet!!!pic.twitter.com/pGIg3yaK13"
689,,"Corona virus 

Sane countries have begun screening travellers from China, but my country will wait till the virus arrives here before we start running helter skelter.

Is there a direct flight from China to... https://www.facebook.com/100001898547452/posts/3427291624010755/ …"
690,,"Sane countries are talking about corona virus, unfortunately Nigerians on twitter are talking about Tacha, Davido, Chioma, Lampard and LifeInLasu. Yet we are wondering why Nigeria isn't moving forward"
691,,Three U.S. Airports to Check Passengers for a Deadly Chinese Coronavirus https://ift.tt/362HYmU 
692,,Three U.S. Airports to Check Passengers for a Deadly Chinese Coronavirus by DENISE GRADY https://global9janews.wordpress.com/2020/01/18/three-u-s-airports-to-check-passengers-for-a-deadly-chinese-coronavirus-by-denise-grady/ …pic.twitter.com/INichbQUUB
693,,"Scientists fear up to 4,500 Chinese patients may have caught the new coronavirus – Daily… https://goo.gl/fb/ymfErH "
694,,Now we just need to solve coronavirus!!
695,,CDC and Homeland Security begins screening for Coronavirus at major US airports http://wealthpluz.com/cdc-and-homeland-security-begins-screening-for-coronavirus-at-major-us-airports/ …pic.twitter.com/0tTY6sFBZZ
696,,Corona virus go catch am 
697,,WHO Statement on Novel Coronavirus in Thailand http://dlvr.it/RNDNf1 
698,,Thailand announces a SECOND case of Chinese coronavirus that has killed two people – Daily… https://goo.gl/fb/Bjh23C 
699,,Coronavirus: second death in China after Sars-like outbreak – The Guardian https://goo.gl/fb/uPLmBV 
700,,"FG intensifies screening at entry points, issues guidelines for protection against Novel Coronavirus https://visionmedia.ng/fg-intensifies-screening-at-entry-points-issues-guidelines-for-protection-against-novel-coronavirus/ … via @visionmediang"
701,,"Coronavirus: Epicenter On Lock-down as Nigeria, Others Take Preventive measures https://thesourceng.com/coronavirus-epicenter-on-lock-down-as-nigeria-others-take-preventive-measures/ …"
702,,"Coronavirus: Symptoms, treatment and how to protect yourself - NCDC:... https://y25n4.app.goo.gl/?link=https://www.legit.ng/1295569-coronavirus-how-nigerians-protect-themselves-disease-ncdc.html&apn=com.naij.android&ibi=com.tutby.news.nigeria&isi=830240306&ius=naij.ios …"
703,,Were are the through marlains?? Follow  now to get x10 of mine ASAP 
704,,Asia stocks set to trade cautiously as investors continue to weigh impact of coronavirus #NSEUPDATEpic.twitter.com/quVAPlkV2n
705,,"We should be very careful of the corona virus, its spreading fast to many countries from China ."
706,,"#Coronavirus as death toll from china, virus spread to Europe

https://youtu.be/ISh1VN7hIik 

The death toll from the new coronavirus now stands at 106, as cases of new infections have almost doubled in a day, Chinese authorities said. #coronoavirus #coronarvirues"
707,,"@elrufai Note: Sir, Hundreds of Chinese left Nigeria for China to celebrate their annual festival –Lunar New Year– to return next week. At the moment over 300,000 Chinese are already infected with coronavirus .  FG should take serious precautions and preventive actions."
708,,"@raufaregbesola Sir, Hundreds of Chinese left Nigeria for China to celebrate their annual festival –Lunar New Year– to return next week. At the moment over 300,000 Chinese are already infected with coronavirus .  FG should take serious precautions and preventive actions."
709,,Coronavirus: Warren Unveils Disease-Prevention Plan http://dlvr.it/RNxPdt pic.twitter.com/40yhDU8kum
710,,You'd think the corona virus would have started in Mexico
711,,"Hundreds of Chinese left Nigeria for China to celebrate their annual festival –Lunar New Year– to return next week. 

At the moment over 300,000 Chinese are already infected with coronavirus . 

Federal Government… https://www.instagram.com/p/B74dLrwH8N-/?igshid=13paa98787wpe …"
712,,What measures are the Nigerian government & the Ministry of Health taking to quarantine people who have to & from China within the past few days ?. #CoronaOutbreak #coronavirus
713,,"Nigeria on high alert to curb spread of Lassa fever, Coronavirus https://naijamode.com/nigeria-on-high-alert-to-curb-spread-of-lassa-fever-coronavirus/ … via @de_communicator"
714,,What you the need to know about Coronavirus https://naturesscreen.com/2020/01/25/what-you-the-need-to-know-about-coronavirus/ …pic.twitter.com/5wxMrgjrds
715,,shey una dey see this Coronavirus so? @_AfricanUnion pls take note
716,,Coronavirus flavored meal https://twitter.com/RiZzyUTD/status/1221202282609549312 …
717,,This deadly coronavirus had better not come to Nigeria.
718,,@MBuhari is it when Nigeria records its first coronavirus fatality that the @NigeriaGov will swing into action?https://twitter.com/Reuters/status/1221213637672611842 …
719,,Lol . Abeg wetin be corona virus. Hearing this for the first time
720,,There’s a fucking new strand of the Coronavirus at Hubei ffs!!!!
721,,"They were warned 3 months ago...

Hypothetical permutation by scientists at John Hopkins Uni showed a certain virus could like 65m in 18month in China... Guess the virus they used for their model? 

Coronavirus!! pic.twitter.com/QpA5rIxSN4"
722,,Na corona virus i d prepare for. We need to take the bull by the horn.
723,,Xi orders centralized response to coronavirus: 'It is our responsibility to prevent and control it' #NSEUPDATEpic.twitter.com/LpiVjQa5lR
724,,"Coronavirus: Africa on high alert as Nigeria issues public health advisory, China shuts   Wuhan city and WHO holds emergency briefing https://todaynewsafrica.com/coronavirus-nigeria-issues-public-health-advisory/?utm_source=twitter&utm_medium=Social&utm_campaign=SocialWarfare … via @todaynewsafrica"
725,,Coronavirus: Parents Abandon Kids At China Airport https://misspetitenaijablog.com/2020/01/25/coronavirus-parents-abandon-kids-at-china-airport/ …pic.twitter.com/tmY9b7XMPK
726,,Mr President May Almighty Allah prevent us from @coronavirus.. an outbreak from Asia within 164hours invade Europe. https://twitter.com/Belshagy/status/1221212158421274624 …
727,,http://corporateedgemag.com/2020/01/30/coronavirus-declared-global-health-emergency-by-who/ … Coronavirus declared global health emergency by WHO
728,,Men this coronavirus is starting to scare the shit out of me
729,,"Not my hand writing ooo
#coronavirus #CoronavirusOutbreakhttps://twitter.com/mr_ice_anomaly/status/1223030722992254982 …"
730,,"Breaking: Coronavirus is now a global pandemic.....

WHO"
731,,"My people!!! Don't be afraid of corona virus, it won't last long because it's made in China.
‍‍‍"
732,,"Where in my tweet did i opined that they are the same thing ? 
My point is what are the symptoms of  Coronavirus? Can Bitter Kola cure any of this symptoms ? Yes or No ? 

Tho i can’t scientifically prove it’s a cure but if it can cure some of it symptoms why won’t i have it"
733,,If Lassa fever never last long I believe also corona virus won't cos its China their product don't last long pic.twitter.com/3itSnVmNji
734,,WHO Declares Coronavirus Global Health Emergency https://www.solacebase.com/2020/01/31/who-declares-coronavirus-global-health-emergency/ …pic.twitter.com/y21p1KRGv8
735,,WHO postpones decision on coronavirus https://www.thenewsnigeria.com.ng/2020/01/23/who-postpones-decision-on-coronavirus/ …pic.twitter.com/X6yZlZ4X6X
736,,"What if the Wuhan Coronavirus and the Lassa Fever found a way to combine and then infected folks began to act like Zombies, biting folks and transmitting just like World War Z.

It'll be wild and cool at the same time.

What would you do to survive?!.

"
